Id,WeedMapsDoctorsId,Name,address,state,city,postal_code,latitude,longitude,Type,LicenseType,Ranking,Rating,ReviewsCount,Timezone,Url,LogoName,email,phone_number,website,Instagram,Facebook,Twitter,SundayOpenTime,MondayOpenTime,TuesdayOpenTime,WednesdayOpenTime,ThursdayOpenTime,FridayOpenTime,SaturdayOpenTime,LastSeenAt,LastUpdatedAt,LastCreatedAt,speciality,license_state,license_number,consulting_office_visit_fees,consulting_office_videocall_fees,telehealth,in_person,insurance,military_veteran_discount,MMC,MMC_physical,MMC_digital,payment_credit_debit,payment_android_pay,payment_applepay,payment_paypal,payment_venmo,fee_initial_consultation
335,19098,Apollo Cannabis Clinic,"2352 Yonge Street, 2nd Floor",Ontario,Toronto,M4P 2E6,43.7085,-79.3989,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/apollo-cannabis-clinic-11,e7/e74b44d70d038e4463ee2417b68ae5d2e61e046b.jpg,info@apollocannabis.ca,(416) 840-5991,https://apollocannabis.ca/virtualclinic/?utm_source=Weedmaps&utm_medium=ApolloCannabisYonge,https://www.instagram.com/apollocannabisclinic/,https://www.facebook.com/ApolloCannaClinic/,https://twitter.com/apollocannabis,10:00am-5:00pm,8:30am-7:00pm,8:30am-7:00pm,8:30am-7:00pm,8:30am-7:00pm,8:30am-7:00pm,9:00am-6:00pm,2020-12-03 22:00:27.733,2020-12-03 22:00:27.733,2020-12-03 22:00:27.733,,,,,,,,,,,,,,,,,,
336,17865,NY Medical Marijuana Associates,Please call for appointment,New York,New York,10027,40.81,-73.96,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/ny-medical-marijuana-associates,54/5413d7d21d50149f3e661390f5de7b89e4b7b07f.jpg,nymedimarijuana@gmail.com,(516) 537-8520,http://www.nymedimarijuana.com,https://www.instagram.com/nymedimarijuana/,https://www.facebook.com/nymedicalmaryjane2017,https://twitter.com/NY_MedMarijuana?lang=en,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,2020-12-03 22:00:27.810,2020-12-03 22:00:27.810,2020-12-03 22:00:27.810,,,,,,,,,,,,,,,,,,
337,16482,Greenleaf Compassion,330 E 8th Ave,Pennsylvania,Homestead,15120,40.41,-79.91,doctor,medical,2.69738,4.9,NULL,America/New_York,https://weedmaps.com/doctors/dr-vera-sherman,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@8thAveMedicalCenter.com,(412) 462-6001,https://www.8thavemedicalcenter.com/,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:00:28.263,2020-12-03 22:00:28.263,2020-12-03 22:00:28.263,,,,,,,,,,,,,,,,,,
338,13506,Dr. Anthony Cioce,"95 Madison Avenue, Suite 101",New Jersey,Morristown,7960,40.7869,-74.4646,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/dr-a-cioce,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,test@test.com,(973) 267-1010,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:00:28.280,2020-12-03 22:00:28.280,2020-12-03 22:00:28.280,,,,,,,,,,,,,,,,,,
339,17564,iCannaMed.com,Please visit our website: icannamed.com,New York,Bronx,99999,40.8312,-73.9002,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/icannamed-com-4,5a/5a8e38b0212df1a85142e7a59eefb6fe11600199.jpg,support@icannamed.com,(860) 410-6122,http://icannamed.com,,https://www.facebook.com/iCannaMed/,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,2020-12-03 22:00:28.280,2020-12-03 22:00:28.280,2020-12-03 22:00:28.280,,,,,,,,,,,,,,,,,,
340,18618,Dr. Weedy Clinic Online - Stockton,Please Visit Our Website: www.dr-weedy.com,California,Stockton,95202,37.9641,-121.218,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/dr-weedy-f1a22f8d-2583-4ac5-bf5c-28209f1395fe,24/24bee3e0092c850018cd35f52d0c1b147c9b95cf.jpg,info@dr-weedy.com,+1 888 409 29 51,https://dr-weedy.com/california/stockton/,drweedy,doctor.weedy,doctor_weedy,All Day,All Day,All Day,All Day,All Day,All Day,All Day,2020-12-03 22:00:28.280,2020-12-03 22:00:28.280,2020-12-03 22:00:28.280,,,,,,,,,,,,,,,,,,
341,18846,Summit Releaf,3562 Ridge Park Dr. Suite A,Ohio,Akron,44321,41.1171,-81.643,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/summit-releaf-2,8b/8bde35439e8adb2729d9093132e6729936f72e1f.jpg,support@summitreleaf.com,(330) 926-6911,http://summitreleaf.com,https://www.instagram.com/summitreleaf/,https://www.facebook.com/SummitReleaf/,https://twitter.com/summitreleaf,Closed,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,2020-12-03 22:00:28.357,2020-12-03 22:00:28.357,2020-12-03 22:00:28.357,,,,,,,,,,,,,,,,,,
342,19155,BELL CHIROPRACTIC & PAIN MANAGEMENT,493 RUE SAINT FRANCOIS SUITE 1A,Missouri,FLORISSANT,63031,38.7944,-90.3282,doctor,medical,2.69738,5,NULL,America/Chicago,https://weedmaps.com/doctors/bell-chiropractic-pain-management,c1/c1d79e07d587845b2a48fef8c282746095cee01f.jpg,info@BellChiroStL.com,3148381983,http://WWW.BELLCHIROSTL.COM/mmj,,https://www.facebook.com/BellChiroStL/,,Closed,9:00am-6:30pm,9:00am-6:30pm,9:00am-6:30pm,9:00am-6:30pm,9:00am-6:30pm,Closed,2020-12-03 22:00:28.437,2020-12-03 22:00:28.437,2020-12-03 22:00:28.437,,,,,,,,,,,,,,,,,,
343,14198,The Neuro Well,3469 North Dixie Hwy,Florida,Oakland Park,33334,26.1709,-80.132,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/the-neuro-well,68/68929e72e32a0b769e487499c60c39fdf2972427.jpg,theneurowellcannaclinic@gmail.com,786-405-9819,http://www.theneurowell.care,http://www.instagram.com/theneurowell,http://www.facebook.com/theneurowell,http://www.twitter.com/theneurowell,Closed,10:00am-4:00pm,10:00am-4:00pm,Closed,10:00am-4:00pm,10:00am-4:00pm,Closed,2020-12-03 22:00:28.670,2020-12-03 22:00:28.670,2020-12-03 22:00:28.670,,,,,,,,,,,,,,,,,,
344,19681,Family Medical Care,"10625 N Military Trail , Suite 102",Florida,Palm Beach Gardens,33410,26.833,-80.1055,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/family-medical-care,45/459b266dd25bc00943dc9a857cb6c5f4095123bf.jpg,nmdaryaee@gmail.com,561-249-7626,http://www.drnadermd.com,,,,Closed,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,Closed,2020-12-03 22:00:29.233,2020-12-03 22:00:29.233,2020-12-03 22:00:29.233,,,,,,,,,,,,,,,,,,
345,11194,Green Wellness,509 Olive Way (Suite 605),Washington,Seattle,98101,47.6127,-122.337,doctor,medical,2.7213,4.04,NULL,America/Los_Angeles,https://weedmaps.com/doctors/green-wellness-seattle,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,admin@greenwellness.org,(888) 885-9949,,,,,Closed,Closed,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,2020-12-03 22:00:29.233,2020-12-03 22:00:29.233,2020-12-03 22:00:29.233,,,,,,,,,,,,,,,,,,
346,16754,Virginia Medical Marijuana Doctor,N/A,Virginia,Virginia Beach,23450,36.8462,-76.0922,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/virginia-medical-marijuana-doctor,e2/e21d3ba50cfeba4101019e0a147ad1e2a8068b6e.jpg,customerservice@weedmaps.com,000-000-0000,https://weedmaps.com/learn/laws-and-regulations/virginia/,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:00:29.390,2020-12-03 22:00:29.390,2020-12-03 22:00:29.390,,,,,,,,,,,,,,,,,,
347,18993,Dr. Weedy Clinic Online,Please Visit Our Website: http://www.dr-weedy.com,California,Korea Town,90006,34.0628,-118.282,doctor,medical,2.7213,4,NULL,America/Los_Angeles,https://weedmaps.com/doctors/dr-weedy-ae0ed8fa-cd70-404c-8007-8ae25d408a92,89/8914dc0e19655ce560d98137c574ae2982843757.jpg,info@dr-weedy.com,+1 888 409 29 51,https://dr-weedy.com/,drweedy,doctor.weedy,doctor_weedy,All Day,All Day,All Day,All Day,All Day,All Day,All Day,2020-12-03 22:00:29.530,2020-12-03 22:00:29.530,2020-12-03 22:00:29.530,,,,,,,,,,,,,,,,,,
348,17319,Comfort Care Clinic,161 N Causeway Suite A,Florida,New Smyrna Beach,32169,29.0317,-80.9187,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/comfort-care-clinic,79/79e97828ea7b2faa7b4929153e3e1cab69940258.jpg,support@comfortcareclinics.com,(386) 478-4877,http://www.comfortcareclinics.com,,,,Closed,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,1:00pm-5:00pm,2020-12-03 22:00:29.627,2020-12-03 22:00:29.627,2020-12-03 22:00:29.627,,,,,,,,,,,,,,,,,,
349,17757,CED Clinic,822 Boylston Street Suite #206,Massachusetts,Chestnut Hill,2460,42.3258,-71.1469,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/ced-clinic,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@cedclinic.com,(617) 500-3595,http://www.cedclinic.com/,,,,Closed,9:30am-5:00pm,9:30am-5:00pm,9:30am-5:00pm,9:30am-5:00pm,9:30am-5:00pm,Closed,2020-12-03 22:00:29.690,2020-12-03 22:00:29.690,2020-12-03 22:00:29.690,,,,,,,,,,,,,,,,,,
350,14122,Florida Medical Marijuana Doctors,211 S State Road 7,Florida,Plantation,33317,26.1223,-80.1434,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/florida-420-doctor-3,79/79e3763c1b6ebb8bab4d8f1ffc0b162ebc05f3fd.jpg,florida420doctor@gmail.com,(800) 714-4852,http://www.420MiamiDoctor.com,Miami420Doctor,https://www.facebook.com/Miami-420-Marijuana-Doctor-376063276090250/,,8:30am-10:00pm,8:30am-10:00pm,8:30am-10:00pm,8:30am-10:00pm,8:30am-10:00pm,8:30am-10:00pm,8:30am-10:00pm,2020-12-03 22:00:29.690,2020-12-03 22:00:29.690,2020-12-03 22:00:29.690,,,,,,,,,,,,,,,,,,
351,14126,Florida Medical Marijuana Doctors,N/A,Florida,Tallahassee,32301,30.4381,-84.2809,doctor,medical,2.69738,4.8,NULL,America/New_York,https://weedmaps.com/doctors/florida-420-doctor-7,71/711e8b6ab651cca7b3ec29fc01365d6c6255a22e.jpg,florida420doctor@gmail.com,800-620-2027,,,,,10:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,2020-12-03 22:00:29.720,2020-12-03 22:00:29.720,2020-12-03 22:00:29.720,,,,,,,,,,,,,,,,,,
352,12545,Relaxed Clarity Pueblo,503 Avocado,Colorado,Pueblo,81005,38.258,-104.664,doctor,medical,2.72204,3.32941,NULL,America/Denver,https://weedmaps.com/doctors/relaxed-clarity-pueblo,a2/a2c7e382a3f5dad079be8c6f81b1628120c518a1.jpg,Info@relaxedclarity.com,719-354-5445,https://www.relaxedclarity.com/pueblo-southern-colorado/,https://www.instagram.com/relaxedclarity/,https://www.facebook.com/MedicalEvaluation,,12:00pm-6:00pm,10:00am-4:00pm,10:00am-4:00pm,10:00am-6:00pm,10:00am-4:00pm,10:00am-4:00pm,10:00am-4:00pm,2020-12-03 22:00:29.893,2020-12-03 22:00:29.893,2020-12-03 22:00:29.893,,,,,,,,,,,,,,,,,,
353,18177,Dr. Weedy Clinic Online - Los Angeles,Please Visit Our Website: https://dr-weedy.com/,California,Los Angeles,90011,34.0058,-118.257,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/dr-weedy-clinic-online-6,e7/e7f50cf4737dc7217d1425ed84b30a2424fc1372.jpg,info@dr-weedy.com,888-409-29-51,https://dr-weedy.com/,drweedy,doctor.weedy,doctor_weedy,All Day,All Day,All Day,All Day,All Day,10:00am-10:00pm,All Day,2020-12-03 22:00:30.500,2020-12-03 22:00:30.500,2020-12-03 22:00:30.500,,,,,,,,,,,,,,,,,,
354,18643,The Green Clinics,1303 S. 22nd Street (Inside 20 After 4 CBD Store),Missouri,St. Joseph,64507,39.7549,-94.8339,doctor,medical,2.69738,5,NULL,America/Chicago,https://weedmaps.com/doctors/the-green-clinics-2,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,Info@TheGreenClinics.com,(816) 514-0023,http://www.TheGreenClinics.com,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:00:30.533,2020-12-03 22:00:30.533,2020-12-03 22:00:30.533,,,,,,,,,,,,,,,,,,
355,16715,410 Medicine,31901 Tri-County Way (Across from Wor-Wic Community College),Maryland,Salisbury,21804,38.3762,-75.5073,doctor,medical,2.79167,4.2,NULL,America/New_York,https://weedmaps.com/doctors/410-medicne,77/77e383733223e556abd23617f89ef4d9c297030a.jpg,410medicine@gmail.com,(410) 941-8010,http://410medicine.com,,,,Closed,Closed,Closed,Closed,Closed,1:00pm-7:00pm,Closed,2020-12-03 22:00:30.940,2020-12-03 22:00:30.940,2020-12-03 22:00:30.940,,,,,,,,,,,,,,,,,,
356,18623,Mesilla Medical,121 Wyatt Dr #3,New Mexico,Las Cruces,88005,32.2998,-106.778,doctor,medical,2.69738,5,NULL,America/Denver,https://weedmaps.com/doctors/mesilla-medical,28/284aa7dbd101f030704479dba6b064738d70c260.jpg,admin@medicalassistedwellness.com,575-519-5500,http://www.mesillamedical.com,,,,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,2020-12-03 22:00:30.957,2020-12-03 22:00:30.957,2020-12-03 22:00:30.957,,,,,,,,,,,,,,,,,,
357,17291,DocMJ,140 S. Beach St. Suite 307,Florida,Daytona Beach,32114,29.2111,-81.0192,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/docmj-9028bb22-5a13-4a7d-aa84-c2520fe9d9a0,57/577ada8b67f83e59c2e4b9b92b12e50aa8c8ea97.jpg,info@docmj.com,(888) 908-0143,https://docmj.com/,https://www.instagram.com/floridadocmj/,https://www.facebook.com/floridadocmj/,https://twitter.com/FloridaDocMJ,Closed,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-5:00pm,2020-12-03 22:00:31.143,2020-12-03 22:00:31.143,2020-12-03 22:00:31.143,,,,,,,,,,,,,,,,,,
358,18529,Dr. Weedy Clinic Online - Palm Springs,Please Visit Our Website: www.dr-weedy.com,California,Palm Springs,92262,33.787,-116.441,doctor,medical,2.72218,4.33333,NULL,America/Los_Angeles,https://weedmaps.com/doctors/dr-weedy-c0419892-bbe6-4014-84fc-6a0b6756bdb4,ef/efa1ccd17a82a07dab3f6a911b02d39475128a3e.jpg,info@dr-weedy.com,+1 888 409 29 51,https://dr-weedy.com/,drweedy,doctor.weedy,doctor_weedy,All Day,All Day,All Day,All Day,All Day,All Day,All Day,2020-12-03 22:00:31.440,2020-12-03 22:00:31.440,2020-12-03 22:00:31.440,,,,,,,,,,,,,,,,,,
359,18948,Herba Verde Virtual Clinic,Please Visit Our Website: http://herbaverdeok.com,Oklahoma,Oklahoma City,73107,35.4889,-97.5565,doctor,medical,2.69738,5,NULL,America/Chicago,https://weedmaps.com/doctors/herba-verde-virtual-clinic-1,a9/a99481dbf58f714b93b3831bb59d274b8795e8b4.jpg,herbeverdemedicalspa@gmail.com,(405) 413-5494,http://herbeverdeok.com,,,,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,12:00pm-4:00pm,2020-12-03 22:00:31.487,2020-12-03 22:00:31.487,2020-12-03 22:00:31.487,,,,,,,,,,,,,,,,,,
360,13838,Medical Cannabis Consultants,"610 Ten Rod Rd, 1st Floor",Rhode Island,North Kingstown,2852,41.5725,-71.4845,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/medical-cannabis-consultants,21/215dbd3da0486e8ebfb1e4390ffecfd297367ec7.jpg,customerservice@weedmaps.com,(401) 667-7778,http://thegreenscript.com/,,https://www.facebook.com/Medical-Cannabis-Consultants-1422573247997552/,,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:00:31.960,2020-12-03 22:00:31.960,2020-12-03 22:00:31.960,,,,,,,,,,,,,,,,,,
361,18803,Family Healthcare Partners,145 Sunrise Center Drive,Ohio,Zanesville,43701,39.9459,-81.9811,doctor,medical,2.79167,4.2,NULL,America/New_York,https://weedmaps.com/doctors/family-healthcare-partners,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,familyhealthcarepartnersllc@gmail.com,740-868-8428,,,,,Closed,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,Closed,Closed,Closed,2020-12-03 22:00:32.270,2020-12-03 22:00:32.270,2020-12-03 22:00:32.270,,,,,,,,,,,,,,,,,,
362,19690,CannabisRxHealth,Please Visit Our Website: https://cannabisrxhealth.com,Virginia,Roanoke,24017,37.5361,-77.4342,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/cannabisrxhealth-3,9f/9f68a460d4f388de12b43efd48dea828614a0f4f.jpg,info@cannabisrxhealth.com,703-861-1136,https://cannabisrxhealth.com,,,,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,2020-12-03 22:00:32.490,2020-12-03 22:00:32.490,2020-12-03 22:00:32.490,,,,,,,,,,,,,,,,,,
363,12983,420Recs.com- Blythe (100% Online),420recs.com,California,Blythe,92225,33.6198,-114.586,doctor,medical,2.77343,4.25,NULL,America/Los_Angeles,https://weedmaps.com/doctors/420recs-com-blythe,17/17bf18a457aebdd3d082ca73e68782c0b895c1e0.jpg,support@getheally.com,650-300-4334,https://420recs.com,,,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,2020-12-03 22:00:32.583,2020-12-03 22:00:32.583,2020-12-03 22:00:32.583,,,,,,,,,,,,,,,,,,
364,16773,Southern Comfort Marijuana Clinic,"465 NW Prima Vista Blvd., Suite 204",Florida,Port St Lucie,34983,27.3213,-80.4023,doctor,medical,2.79167,4.2,NULL,America/New_York,https://weedmaps.com/doctors/southern-comfort-marijuana-clinic,d4/d48ea88b11f5f87d0f21cff8c997fb04a4c3475f.jpg,support@socommjclinic.com,(772) 218-7262,http://socommjclinic.com/,,https://www.facebook.com/SoCoMMJclinic,https://twitter.com/socommjclinic,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:00:32.647,2020-12-03 22:00:32.647,2020-12-03 22:00:32.647,,,,,,,,,,,,,,,,,,
365,18724,AccuDoc Medical Marijuana Doctor,8418 Vine Street,Ohio,Cincinnati,45216,39.2162,-84.4734,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/accudoc-medical-marijuana-doctor-cincinnati,55/551cef610f93b8db040ce87693ad5a97cad63f67.jpg,k.caplinger.accudoc@gmail.com,(513) 407-7203,http://www.accudocmedicalmarijuanadoctor.com,,,,Closed,Closed,Closed,Closed,Closed,Closed,Closed,2020-12-03 22:00:32.647,2020-12-03 22:00:32.647,2020-12-03 22:00:32.647,,,,,,,,,,,,,,,,,,
366,18630,Ohio Marijuana Card,3695 Boardman-Canfield Road Building B - Suite #301,Ohio,Canfield,44406,41.0238,-80.7131,doctor,medical,2.7844,3.77778,NULL,America/New_York,https://weedmaps.com/doctors/ohio-marijuana-card-20d90566-0d26-4ba4-93b1-357bab16c86e,9b/9bf3627b1326e61cee9bb004df6b9b3d0909dc7b.jpg,Youngstown@ohiomarijuanacard.com,(330) 967-0908,https://www.ohiomarijuanacard.com/youngstown-office,ohio_marijuana,OhioMJ,marijuana_ohio,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:00:33.287,2020-12-03 22:00:33.287,2020-12-03 22:00:33.287,,,,,,,,,,,,,,,,,,
367,18285,"Dr Karl Gerald Haydel, M. D.",3916 Highway one,Louisiana,Raceland,70394,29.7284,-90.602,doctor,medical,2.69738,5,NULL,America/Chicago,https://weedmaps.com/doctors/dr-karl-gerald-haydel-m-d,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,Tym06@charter.net,(985) 537-0048,,,,,Closed,10:00am-4:00pm,10:00am-4:00pm,10:00am-4:00pm,10:00am-10:00pm,10:00am-10:00pm,Closed,2020-12-03 22:00:33.413,2020-12-03 22:00:33.413,2020-12-03 22:00:33.413,,,,,,,,,,,,,,,,,,
368,14003,Holistic On Call,please call to set up an appointment or Visit www.holisticoncall.com,New York,Buffalo,14203,42.8885,-78.8693,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/holistic-on-call-3,2a/2aad3bfc508b12635ef2f6f39ab18f7f56db4411.jpg,info@holisticoncall.com,(315) 308-2727,http://www.holisticoncall.com/,https://www.instagram.com/holisticoncall/,https://www.facebook.com/HolisticOnCall/,https://twitter.com/HolisticOnCall,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:00:33.520,2020-12-03 22:00:33.520,2020-12-03 22:00:33.520,,,,,,,,,,,,,,,,,,
369,12986,420Recs.com- Beverly Hills (100% Online),420recs.com,California,Beverly Hills,90209,34.07,-118.39,doctor,medical,2.69738,5,NULL,America/Los_Angeles,https://weedmaps.com/doctors/420recs-com-beverly-hills,9d/9d787f9a73f331f526987bd5d353e52c2b2f0f89.jpg,support@getheally.com,650-300-4334,https://420recs.com,,,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,2020-12-03 22:00:33.663,2020-12-03 22:00:33.663,2020-12-03 22:00:33.663,,,,,,,,,,,,,,,,,,
370,20305,Compassionate Care Consultants,"1001 State Street, Suite #1400",Pennsylvania,Erie,16501,42.1255,-80.0821,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/compassionate-care-consultants-6,4a/4a803c5471910ad9cb6bdaceea985f196e5133aa.jpg,info@compcaremd.com,(484) 320-6550,http://compcaremd.com/,,https://www.facebook.com/mdcompassionatecare/,,9:00am-6:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-5:00pm,Closed,2020-12-03 22:00:33.727,2020-12-03 22:00:33.727,2020-12-03 22:00:33.727,,,,,,,,,,,,,,,,,,
371,17778,Green Bridge Society,117 Lazy Moon Drive,Pennsylvania,Tyrone,16686,40.74,-78.1443,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/green-bridge-society,7e/7e55d3fe154460e17d9cdb0e2228c4ad620cfcff.jpg,greenbridgesociety@gmail.com,8143605353,,,https://www.facebook.com/GreenBridgeSociety/,,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 22:00:34.713,2020-12-03 22:00:34.713,2020-12-03 22:00:34.713,,,,,,,,,,,,,,,,,,
372,17815,CannaMD,2610 NW 43rd Street Suite 2D,Florida,Gainesville,32606,29.6769,-82.3895,doctor,medical,2.79167,4.2,NULL,America/New_York,https://weedmaps.com/doctors/canna-md-7,a5/a54d1915816e2971d8058e24a19031d5fb7d000b.jpg,info@cannamd.com,855-420-9170,https://www.cannamd.com/clinic-locations/gainesville-medical-marijuana-doctors/,https://instagram.com/mycannamd,https://facebook.com/mycannamd,https://twitter.com/mycannamd,9:00am-6:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,9:00am-7:00pm,2020-12-03 22:00:34.743,2020-12-03 22:00:34.743,2020-12-03 22:00:34.743,,,,,,,,,,,,,,,,,,
373,14675,Marijuana Doctor - Fort Lauderdale,1413 S State Road 7,Florida,Fort Lauderdale,33317,26.1023,-80.2016,doctor,medical,2.79167,4.2,NULL,America/New_York,https://weedmaps.com/doctors/marijuana-doctor-4,df/df08cf7374d8e88576919d8da2accbc069674b75.jpg,appointments@marijuanadoctor.com,844 442-0362,https://marijuanadoctor.com/locations/marijuana-doctor-fort-lauderdale?utm_source=Weedmaps&utm_medium=Referral&utm_campaign=WeedmapsFortLauderdale,https://www.instagram.com/marijuanadocfl/,https://www.facebook.com/mmjdoctorfl/,https://twitter.com/MarijuanaDocFL,Closed,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,2020-12-03 22:00:35.213,2020-12-03 22:00:35.213,2020-12-03 22:00:35.213,,,,,,,,,,,,,,,,,,
374,19536,Elevate Holistics,1200 S Air Depot Blvd suite T,Oklahoma,Midwest City,73110,35.4532,-97.4052,doctor,medical,2.79167,4.2,NULL,America/Chicago,https://weedmaps.com/doctors/green-temple,c5/c52fdd44670ab376d3f61591a1588b68d7b57320.jpg,stephen@elevate-holistics.com,9188796155,http://www.elevate-holistics.com,,https://www.facebook.com/elevateholistics1/,,Closed,11:00am-6:00pm,11:00am-6:00pm,11:00am-6:00pm,11:00am-6:00pm,11:00am-6:00pm,Closed,2020-12-03 22:00:35.213,2020-12-03 22:00:35.213,2020-12-03 22:00:35.213,,,,,,,,,,,,,,,,,,
375,17131,Cannabis Certification Clinic,"100 Whetstone Place, suite 309",Florida,St. Augustine,32086,29.8663,-81.3192,doctor,medical,2.69738,5,NULL,America/New_York,https://weedmaps.com/doctors/cannabis-certification-clinic,ef/eff0c9ddc6bf32bf8be85b7ad5b5b1370773ebb3.jpg,info@cannabis904.com,(904) 615-1181,https://www.cannabiscertificationclinic.com/,,https://www.facebook.com/staugustinecertificationclinic/,https://twitter.com/Cannabis904,Closed,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,Closed,2020-12-03 22:00:35.213,2020-12-03 22:00:35.213,2020-12-03 22:00:35.213,,,,,,,,,,,,,,,,,,
